region_code,region_name,country_code,country_name_sv,year,reference_date,published_count,population_denominator,pct_all_residents,status,geographic_level,source_url
0128,Salem,BI,Burundi,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,CF,Centralafrikanska republiken,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,CL,Chile,2025,2025-12-31,112.000000,17370.000000,0.644790,published,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,CO,Colombia,2025,2025-12-31,22.000000,17370.000000,0.126655,published,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,CR,Costa Rica,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,CY,Cypern,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,DK,Danmark,2025,2025-12-31,28.000000,17370.000000,0.161197,published,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,CD,Demokratiska republiken Kongo,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,DJ,Djibouti,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,DM,Dominica,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,DO,Dominikanska republiken,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,EC,Ecuador,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,EG,Egypten,2025,2025-12-31,55.000000,17370.000000,0.316638,published,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,GQ,Ekvatorialguinea,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,SV,El Salvador,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,CI,Elfenbenskusten,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,ER,Eritrea,2025,2025-12-31,47.000000,17370.000000,0.270581,published,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,EE,Estland,2025,2025-12-31,33.000000,17370.000000,0.189983,published,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,SZ,Eswatini,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,ET,Etiopien,2025,2025-12-31,31.000000,17370.000000,0.178469,published,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,FJ,Fiji,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,PH,Filippinerna,2025,2025-12-31,23.000000,17370.000000,0.132412,published,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,FI,Finland,2025,2025-12-31,326.000000,17370.000000,1.876799,published,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,FR,Frankrike,2025,2025-12-31,13.000000,17370.000000,0.074842,published,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,AE,Förenade Arabemiraten,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,GB,Förenade kungariket (Storbritannien och Nordirland),2025,2025-12-31,51.000000,17370.000000,0.293610,published,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,US,Förenta staterna (USA),2025,2025-12-31,41.000000,17370.000000,0.236039,published,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,GA,Gabon,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,GM,Gambia,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,GE,Georgien,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,GH,Ghana,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,GR,Grekland,2025,2025-12-31,48.000000,17370.000000,0.276339,published,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,GD,Grenada,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,GT,Guatemala,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,GN,Guinea,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,GW,Guinea-Bissau,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,GY,Guyana,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,HT,Haiti,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,HN,Honduras,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,HK,Hongkong,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,IN,Indien,2025,2025-12-31,66.000000,17370.000000,0.379965,published,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,ID,Indonesien,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,IQ,Irak,2025,2025-12-31,597.000000,17370.000000,3.436960,published,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,IR,Iran,2025,2025-12-31,73.000000,17370.000000,0.420265,published,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,IE,Irland,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,IS,Island,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,IL,Israel,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,IT,Italien,2025,2025-12-31,15.000000,17370.000000,0.086356,published,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,JM,Jamaica,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,JP,Japan,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,YE,Jemen,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,JO,Jordanien,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,YU,Jugoslavien,2025,2025-12-31,71.000000,17370.000000,0.408751,published,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,KH,Kambodja,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,CM,Kamerun,2025,2025-12-31,10.000000,17370.000000,0.057571,published,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,CA,Kanada,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,CV,Kap Verde,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,KZ,Kazakstan,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,KE,Kenya,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,CN,Kina,2025,2025-12-31,27.000000,17370.000000,0.155440,published,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,KG,Kirgizistan,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,CG,Kongo,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,XK,Kosovo,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,HR,Kroatien,2025,2025-12-31,47.000000,17370.000000,0.270581,published,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,CU,Kuba,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,KW,Kuwait,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,LA,Laos,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,LS,Lesotho,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,LV,Lettland,2025,2025-12-31,29.000000,17370.000000,0.166955,published,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,LB,Libanon,2025,2025-12-31,103.000000,17370.000000,0.592976,published,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,LR,Liberia,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,LY,Libyen,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,LT,Litauen,2025,2025-12-31,38.000000,17370.000000,0.218768,published,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,LU,Luxemburg,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,MG,Madagaskar,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,MW,Malawi,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,MY,Malaysia,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,MV,Maldiverna,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,ML,Mali,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,MT,Malta,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,MA,Marocko,2025,2025-12-31,38.000000,17370.000000,0.218768,published,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,MR,Mauretanien,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,MU,Mauritius,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,MX,Mexiko,2025,2025-12-31,14.000000,17370.000000,0.080599,published,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,MZ,Moçambique,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,MD,Moldavien,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,MC,Monaco,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,MN,Mongoliet,2025,2025-12-31,12.000000,17370.000000,0.069085,published,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,ME,Montenegro,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,MM,Myanmar,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,NA,Namibia,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,NL,Nederländerna,2025,2025-12-31,21.000000,17370.000000,0.120898,published,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,NP,Nepal,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,NI,Nicaragua,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,NE,Niger,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,NG,Nigeria,2025,2025-12-31,19.000000,17370.000000,0.109384,published,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,KP,Nordkorea,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,MK,Nordmakedonien,2025,2025-12-31,11.000000,17370.000000,0.063328,published,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,NO,Norge,2025,2025-12-31,35.000000,17370.000000,0.201497,published,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,NZ,Nya Zeeland,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,OM,Oman,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,PK,Pakistan,2025,2025-12-31,64.000000,17370.000000,0.368451,published,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,PS,Palestina,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,PA,Panama,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,PG,Papua Nya Guinea,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,PY,Paraguay,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,PE,Peru,2025,2025-12-31,25.000000,17370.000000,0.143926,published,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,PL,Polen,2025,2025-12-31,249.000000,17370.000000,1.433506,published,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,PT,Portugal,2025,2025-12-31,10.000000,17370.000000,0.057571,published,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,QA,Qatar,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,RO,Rumänien,2025,2025-12-31,50.000000,17370.000000,0.287853,published,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,RW,Rwanda,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,RU,Ryssland,2025,2025-12-31,83.000000,17370.000000,0.477835,published,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,LC,Saint Lucia,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,VC,Saint Vincent och Grenadinerna,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,WS,Samoa,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,ST,Sao Tomé och Principe,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,SA,Saudiarabien,2025,2025-12-31,15.000000,17370.000000,0.086356,published,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,CH,Schweiz,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,SN,Senegal,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,RS,Serbien,2025,2025-12-31,65.000000,17370.000000,0.374208,published,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,CS,Serbien och Montenegro,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,SC,Seychellerna,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,SL,Sierra Leone,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,SG,Singapore,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,SK,Slovakien,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,SI,Slovenien,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,SO,Somalia,2025,2025-12-31,15.000000,17370.000000,0.086356,published,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,SU,Sovjetunionen,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,ES,Spanien,2025,2025-12-31,36.000000,17370.000000,0.207254,published,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,LK,Sri Lanka,2025,2025-12-31,22.000000,17370.000000,0.126655,published,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,SD,Sudan,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,SR,Surinam,2025,2025-12-31,,17370.000000,,missing,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
0128,Salem,SE,Sverige,2025,2025-12-31,13171.000000,17370.000000,75.826137,published,municipality,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
