region_code,region_name,geographic_level,birth_group_code,birth_group_name,reference_date,published_cell_subtotal,population_denominator,pct_published_subtotal,published_country_count,missing_country_count,member_count,status,missing_country_codes,source_url,classification_url
0330,Knivsta,municipality,REG_NON_EUROPE,Fuera de Europa,2025-12-31,1986.000000,21733,9.138177,43,98,141,published_cell_subtotal,DZ;AO;AR;AM;AZ;BS;BH;BB;BZ;BJ;BM;BT;BO;BW;BF;CF;CR;CY;DJ;DM;DO;EC;GQ;SV;CI;SZ;FJ;AE;GA;GE;GD;GT;GN;GW;GY;HT;HN;HK;ID;JM;YE;KH;CM;CV;KZ;KG;CG;CU;KW;LA;LS;LR;LY;MG;MW;MY;MV;ML;MR;MU;MZ;MN;MM;NA;NP;NI;NE;KP;NZ;OM;PA;PG;PY;PE;QA;RW;LC;VC;WS;ST;SN;SC;SL;SG;SR;SS;TJ;TW;TZ;TD;TG;TO;TT;TM;UY;UZ;VE;ZM,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0330,Knivsta,municipality,REG_AFRICA,África,2025-12-31,429.000000,21733,1.973957,16,37,53,published_cell_subtotal,DZ;AO;BJ;BW;BF;CF;DJ;GQ;CI;SZ;GA;GN;GW;CM;CV;CG;LS;LR;LY;MG;MW;ML;MR;MU;MZ;NA;NE;RW;ST;SN;SC;SL;SS;TZ;TD;TG;ZM,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0330,Knivsta,municipality,REG_ASIA,Asia,2025-12-31,1314.000000,21733,6.046105,20,28,48,published_cell_subtotal,AM;AZ;BH;BT;CY;AE;GE;HK;ID;YE;KH;KZ;KG;KW;LA;MY;MV;MN;MM;NP;KP;OM;QA;SG;TJ;TW;TM;UZ,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0330,Knivsta,municipality,REG_EUROPE_EX_SE,Europa (sin Suecia),2025-12-31,1675.000000,21733,7.707173,29,14,43,published_cell_subtotal,BY;BG;LU;MT;MD;MC;ME;MK;CH;CS;SK;SI;QT;AT,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0330,Knivsta,municipality,REG_EUROPE,Europa (incluye Suecia),2025-12-31,19478.000000,21733,89.624074,30,14,44,published_cell_subtotal,BY;BG;LU;MT;MD;MC;ME;MK;CH;CS;SK;SI;QT;AT,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0330,Knivsta,municipality,REG_AMERICAS,América,2025-12-31,217.000000,21733,0.998482,6,28,34,published_cell_subtotal,AR;BS;BB;BZ;BM;BO;CR;DM;DO;EC;SV;GD;GT;GY;HT;HN;JM;CU;NI;PA;PY;PE;LC;VC;SR;TT;UY;VE,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0330,Knivsta,municipality,REG_NORTHERN_AMERICA,América septentrional,2025-12-31,110.000000,21733,0.506143,2,1,3,published_cell_subtotal,BM,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0330,Knivsta,municipality,REG_LATIN_AMERICA,América Latina y Caribe,2025-12-31,107.000000,21733,0.492339,4,27,31,published_cell_subtotal,AR;BS;BB;BZ;BO;CR;DM;DO;EC;SV;GD;GT;GY;HT;HN;JM;CU;NI;PA;PY;PE;LC;VC;SR;TT;UY;VE,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0330,Knivsta,municipality,REG_OCEANIA,Oceanía,2025-12-31,26.000000,21733,0.119634,1,5,6,published_cell_subtotal,FJ;NZ;PG;WS;TO,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0330,Knivsta,municipality,REG_UNASSIGNED,Sin asignación continental,2025-12-31,258.000000,21733,1.187135,2,1,3,published_cell_subtotal,SU,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0331,Heby,municipality,REG_NON_EUROPE,Fuera de Europa,2025-12-31,790.000000,14275,5.534151,18,123,141,published_cell_subtotal,DZ;AO;AR;AM;AU;AZ;BS;BH;BD;BB;BZ;BJ;BM;BT;BO;BW;BR;BF;CF;CO;CR;CY;DJ;DM;DO;EC;EG;GQ;SV;CI;SZ;FJ;AE;GA;GM;GE;GH;GD;GT;GN;GW;GY;HT;HN;HK;IN;ID;IL;JM;JP;YE;JO;KH;CM;CA;CV;KZ;KE;CN;KG;CG;CU;KW;LA;LS;LR;LY;MG;MW;MY;MV;ML;MA;MR;MU;MX;MZ;MN;MM;NA;NP;NI;NE;NG;KP;NZ;OM;PS;PA;PG;PY;PE;QA;RW;LC;VC;WS;ST;SA;SN;SC;SL;SG;LK;SD;SR;SS;TJ;TW;TZ;TD;TG;TO;TT;TN;TM;UG;UY;UZ;VE;VN;ZM;ZW,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0331,Heby,municipality,REG_AFRICA,África,2025-12-31,138.000000,14275,0.966725,6,47,53,published_cell_subtotal,DZ;AO;BJ;BW;BF;CF;DJ;EG;GQ;CI;SZ;GA;GM;GH;GN;GW;CM;CV;KE;CG;LS;LR;LY;MG;MW;ML;MA;MR;MU;MZ;NA;NE;NG;RW;ST;SN;SC;SL;SD;SS;TZ;TD;TG;TN;UG;ZM;ZW,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0331,Heby,municipality,REG_ASIA,Asia,2025-12-31,610.000000,14275,4.273205,10,38,48,published_cell_subtotal,AM;AZ;BH;BD;BT;CY;AE;GE;HK;IN;ID;IL;JP;YE;JO;KH;KZ;CN;KG;KW;LA;MY;MV;MN;MM;NP;KP;OM;PS;QA;SA;SG;LK;TJ;TW;TM;UZ;VN,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0331,Heby,municipality,REG_EUROPE_EX_SE,Europa (sin Suecia),2025-12-31,882.000000,14275,6.178634,23,20,43,published_cell_subtotal,AL;BY;BE;IE;IS;XK;HR;LU;MT;MD;MC;ME;MK;RS;CS;SK;SI;CZ;QT;AT,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0331,Heby,municipality,REG_EUROPE,Europa (incluye Suecia),2025-12-31,13247.000000,14275,92.798599,24,20,44,published_cell_subtotal,AL;BY;BE;IE;IS;XK;HR;LU;MT;MD;MC;ME;MK;RS;CS;SK;SI;CZ;QT;AT,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0331,Heby,municipality,REG_AMERICAS,América,2025-12-31,42.000000,14275,0.294221,2,32,34,published_cell_subtotal,AR;BS;BB;BZ;BM;BO;BR;CO;CR;DM;DO;EC;SV;GD;GT;GY;HT;HN;JM;CA;CU;MX;NI;PA;PY;PE;LC;VC;SR;TT;UY;VE,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0331,Heby,municipality,REG_NORTHERN_AMERICA,América septentrional,2025-12-31,24.000000,14275,0.168126,1,2,3,published_cell_subtotal,BM;CA,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0331,Heby,municipality,REG_LATIN_AMERICA,América Latina y Caribe,2025-12-31,18.000000,14275,0.126095,1,30,31,published_cell_subtotal,AR;BS;BB;BZ;BO;BR;CO;CR;DM;DO;EC;SV;GD;GT;GY;HT;HN;JM;CU;MX;NI;PA;PY;PE;LC;VC;SR;TT;UY;VE,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0331,Heby,municipality,REG_OCEANIA,Oceanía,2025-12-31,,14275,,0,6,6,missing,AU;FJ;NZ;PG;WS;TO,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0331,Heby,municipality,REG_UNASSIGNED,Sin asignación continental,2025-12-31,247.000000,14275,1.730298,2,1,3,published_cell_subtotal,SU,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0360,Tierp,municipality,REG_NON_EUROPE,Fuera de Europa,2025-12-31,1439.000000,21028,6.843257,33,108,141,published_cell_subtotal,DZ;AO;AR;AZ;BS;BH;BB;BZ;BJ;BM;BT;BO;BW;BR;BF;CF;CR;CY;DJ;DM;DO;EC;EG;GQ;SV;CI;SZ;FJ;AE;GA;GM;GE;GD;GT;GN;GW;GY;HT;HN;HK;ID;IL;JM;JP;YE;JO;KH;CM;CA;CV;KZ;KG;CG;CU;KW;LA;LS;LR;LY;MG;MW;MY;MV;ML;MA;MR;MU;MX;MZ;MN;MM;NA;NP;NI;NE;KP;NZ;OM;PA;PG;PY;QA;RW;LC;VC;WS;ST;SN;SC;SL;SG;SD;SR;ZA;SS;TJ;TW;TD;TG;TO;TT;TN;TM;UY;UZ;VE;ZM;ZW,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0360,Tierp,municipality,REG_AFRICA,África,2025-12-31,515.000000,21028,2.449115,10,43,53,published_cell_subtotal,DZ;AO;BJ;BW;BF;CF;DJ;EG;GQ;CI;SZ;GA;GM;GN;GW;CM;CV;CG;LS;LR;LY;MG;MW;ML;MA;MR;MU;MZ;NA;NE;RW;ST;SN;SC;SL;SD;ZA;SS;TD;TG;TN;ZM;ZW,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0360,Tierp,municipality,REG_ASIA,Asia,2025-12-31,823.000000,21028,3.913829,18,30,48,published_cell_subtotal,AZ;BH;BT;CY;AE;GE;HK;ID;IL;JP;YE;JO;KH;KZ;KG;KW;LA;MY;MV;MN;MM;NP;KP;OM;QA;SG;TJ;TW;TM;UZ,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0360,Tierp,municipality,REG_EUROPE_EX_SE,Europa (sin Suecia),2025-12-31,1024.000000,21028,4.869698,22,21,43,published_cell_subtotal,AL;BY;BE;IE;IS;XK;HR;LU;MT;MD;MC;ME;MK;PT;RS;CS;SK;SI;CZ;QT;AT,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0360,Tierp,municipality,REG_EUROPE,Europa (incluye Suecia),2025-12-31,19370.000000,21028,92.115275,23,21,44,published_cell_subtotal,AL;BY;BE;IE;IS;XK;HR;LU;MT;MD;MC;ME;MK;PT;RS;CS;SK;SI;CZ;QT;AT,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0360,Tierp,municipality,REG_AMERICAS,América,2025-12-31,91.000000,21028,0.432756,4,30,34,published_cell_subtotal,AR;BS;BB;BZ;BM;BO;BR;CR;DM;DO;EC;SV;GD;GT;GY;HT;HN;JM;CA;CU;MX;NI;PA;PY;LC;VC;SR;TT;UY;VE,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0360,Tierp,municipality,REG_NORTHERN_AMERICA,América septentrional,2025-12-31,17.000000,21028,0.080845,1,2,3,published_cell_subtotal,BM;CA,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0360,Tierp,municipality,REG_LATIN_AMERICA,América Latina y Caribe,2025-12-31,74.000000,21028,0.351912,3,28,31,published_cell_subtotal,AR;BS;BB;BZ;BO;BR;CR;DM;DO;EC;SV;GD;GT;GY;HT;HN;JM;CU;MX;NI;PA;PY;LC;VC;SR;TT;UY;VE,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0360,Tierp,municipality,REG_OCEANIA,Oceanía,2025-12-31,10.000000,21028,0.047556,1,5,6,published_cell_subtotal,FJ;NZ;PG;WS;TO,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0360,Tierp,municipality,REG_UNASSIGNED,Sin asignación continental,2025-12-31,210.000000,21028,0.998668,2,1,3,published_cell_subtotal,SU,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0380,Uppsala,municipality,REG_NON_EUROPE,Fuera de Europa,2025-12-31,39256.000000,249726,15.719629,97,44,141,published_cell_subtotal,BS;BH;BB;BZ;BJ;BM;BT;BW;BF;CF;DM;GQ;SZ;FJ;GA;GD;GW;GY;HT;CV;LA;LS;MG;MV;ML;MR;MU;NA;NE;KP;OM;PA;PG;LC;VC;WS;ST;SC;SR;SS;TD;TO;TT;TM,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0380,Uppsala,municipality,REG_AFRICA,África,2025-12-31,7880.000000,249726,3.155458,33,20,53,published_cell_subtotal,BJ;BW;BF;CF;GQ;SZ;GA;GW;CV;LS;MG;ML;MR;MU;NA;NE;ST;SC;SS;TD,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0380,Uppsala,municipality,REG_ASIA,Asia,2025-12-31,27320.000000,249726,10.939990,41,7,48,published_cell_subtotal,BH;BT;LA;MV;KP;OM;TM,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0380,Uppsala,municipality,REG_EUROPE_EX_SE,Europa (sin Suecia),2025-12-31,18538.000000,249726,7.423336,42,1,43,published_cell_subtotal,MC,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0380,Uppsala,municipality,REG_EUROPE,Europa (incluye Suecia),2025-12-31,210125.000000,249726,84.142220,43,1,44,published_cell_subtotal,MC,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0380,Uppsala,municipality,REG_AMERICAS,América,2025-12-31,3832.000000,249726,1.534482,21,13,34,published_cell_subtotal,BS;BB;BZ;BM;DM;GD;GY;HT;PA;LC;VC;SR;TT,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0380,Uppsala,municipality,REG_NORTHERN_AMERICA,América septentrional,2025-12-31,1322.000000,249726,0.529380,2,1,3,published_cell_subtotal,BM,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0380,Uppsala,municipality,REG_LATIN_AMERICA,América Latina y Caribe,2025-12-31,2510.000000,249726,1.005102,19,12,31,published_cell_subtotal,BS;BB;BZ;DM;GD;GY;HT;PA;LC;VC;SR;TT,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0380,Uppsala,municipality,REG_OCEANIA,Oceanía,2025-12-31,224.000000,249726,0.089698,2,4,6,published_cell_subtotal,FJ;PG;WS;TO,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0380,Uppsala,municipality,REG_UNASSIGNED,Sin asignación continental,2025-12-31,373.000000,249726,0.149364,3,0,3,published_cell_subtotal,,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0381,Enköping,municipality,REG_NON_EUROPE,Fuera de Europa,2025-12-31,5153.000000,48804,10.558561,58,83,141,published_cell_subtotal,AO;BS;BH;BB;BZ;BJ;BM;BT;BO;BW;BF;CR;CY;DM;DO;EC;GQ;SV;CI;SZ;FJ;GA;GD;GT;GN;GW;GY;HT;HN;HK;ID;IL;JM;JP;KH;CM;CV;KZ;KG;CU;LA;LS;LR;MG;MW;MY;MV;ML;MR;MU;MX;MZ;MM;NA;NP;NI;NE;KP;OM;PA;PG;PY;QA;LC;VC;WS;ST;SN;SC;SL;SG;SR;SS;TJ;TD;TG;TO;TT;TM;UY;VE;ZM;ZW,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0381,Enköping,municipality,REG_AFRICA,África,2025-12-31,1637.000000,48804,3.354233,22,31,53,published_cell_subtotal,AO;BJ;BW;BF;GQ;CI;SZ;GA;GN;GW;CM;CV;LS;LR;MG;MW;ML;MR;MU;MZ;NA;NE;ST;SN;SC;SL;SS;TD;TG;ZM;ZW,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0381,Enköping,municipality,REG_ASIA,Asia,2025-12-31,3235.000000,48804,6.628555,27,21,48,published_cell_subtotal,BH;BT;CY;HK;ID;IL;JP;KH;KZ;KG;LA;MY;MV;MM;NP;KP;OM;QA;SG;TJ;TM,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0381,Enköping,municipality,REG_EUROPE_EX_SE,Europa (sin Suecia),2025-12-31,2998.000000,48804,6.142939,31,12,43,published_cell_subtotal,BE;XK;LU;MT;MC;MK;CH;CS;SK;SI;CZ;QT,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0381,Enköping,municipality,REG_EUROPE,Europa (incluye Suecia),2025-12-31,43396.000000,48804,88.918941,32,12,44,published_cell_subtotal,BE;XK;LU;MT;MC;MK;CH;CS;SK;SI;CZ;QT,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0381,Enköping,municipality,REG_AMERICAS,América,2025-12-31,249.000000,48804,0.510204,7,27,34,published_cell_subtotal,BS;BB;BZ;BM;BO;CR;DM;DO;EC;SV;GD;GT;GY;HT;HN;JM;CU;MX;NI;PA;PY;LC;VC;SR;TT;UY;VE,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0381,Enköping,municipality,REG_NORTHERN_AMERICA,América septentrional,2025-12-31,85.000000,48804,0.174166,2,1,3,published_cell_subtotal,BM,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0381,Enköping,municipality,REG_LATIN_AMERICA,América Latina y Caribe,2025-12-31,164.000000,48804,0.336038,5,26,31,published_cell_subtotal,BS;BB;BZ;BO;CR;DM;DO;EC;SV;GD;GT;GY;HT;HN;JM;CU;MX;NI;PA;PY;LC;VC;SR;TT;UY;VE,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0381,Enköping,municipality,REG_OCEANIA,Oceanía,2025-12-31,32.000000,48804,0.065568,2,4,6,published_cell_subtotal,FJ;PG;WS;TO,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0381,Enköping,municipality,REG_UNASSIGNED,Sin asignación continental,2025-12-31,263.000000,48804,0.538890,3,0,3,published_cell_subtotal,,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0382,Östhammar,municipality,REG_NON_EUROPE,Fuera de Europa,2025-12-31,875.000000,22181,3.944818,21,120,141,published_cell_subtotal,DZ;AO;AR;AM;AU;AZ;BS;BH;BD;BB;BZ;BJ;BM;BT;BO;BW;BR;BF;BI;CF;CO;CR;CY;DJ;DM;DO;EC;EG;GQ;SV;CI;SZ;FJ;AE;GA;GM;GE;GH;GD;GT;GN;GW;GY;HT;HN;HK;ID;IL;JM;JP;YE;JO;KH;CM;CA;CV;KZ;KE;KG;CG;CU;KW;LA;LS;LB;LR;MG;MW;MY;MV;ML;MA;MR;MU;MX;MZ;MN;MM;NA;NP;NI;NE;KP;NZ;OM;PK;PA;PG;PY;PE;QA;LC;VC;WS;ST;SA;SN;SC;SL;SG;LK;SR;ZA;KR;SS;TJ;TW;TZ;TD;TG;TO;TT;TN;TM;UY;UZ;VE;VN;ZM;ZW,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0382,Östhammar,municipality,REG_AFRICA,África,2025-12-31,248.000000,22181,1.118074,9,44,53,published_cell_subtotal,DZ;AO;BJ;BW;BF;BI;CF;DJ;EG;GQ;CI;SZ;GA;GM;GH;GN;GW;CM;CV;KE;CG;LS;LR;MG;MW;ML;MA;MR;MU;MZ;NA;NE;ST;SN;SC;SL;ZA;SS;TZ;TD;TG;TN;ZM;ZW,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0382,Östhammar,municipality,REG_ASIA,Asia,2025-12-31,580.000000,22181,2.614851,10,38,48,published_cell_subtotal,AM;AZ;BH;BD;BT;CY;AE;GE;HK;ID;IL;JP;YE;JO;KH;KZ;KG;KW;LA;LB;MY;MV;MN;MM;NP;KP;OM;PK;QA;SA;SG;LK;KR;TJ;TW;TM;UZ;VN,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0382,Östhammar,municipality,REG_EUROPE_EX_SE,Europa (sin Suecia),2025-12-31,1101.000000,22181,4.963708,20,23,43,published_cell_subtotal,AL;BE;GR;IE;IS;IT;XK;HR;LU;MT;MD;MC;ME;MK;PT;CH;RS;CS;SK;SI;ES;CZ;QT,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0382,Östhammar,municipality,REG_EUROPE,Europa (incluye Suecia),2025-12-31,21039.000000,22181,94.851449,21,23,44,published_cell_subtotal,AL;BE;GR;IE;IS;IT;XK;HR;LU;MT;MD;MC;ME;MK;PT;CH;RS;CS;SK;SI;ES;CZ;QT,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0382,Östhammar,municipality,REG_AMERICAS,América,2025-12-31,47.000000,22181,0.211893,2,32,34,published_cell_subtotal,AR;BS;BB;BZ;BM;BO;BR;CO;CR;DM;DO;EC;SV;GD;GT;GY;HT;HN;JM;CA;CU;MX;NI;PA;PY;PE;LC;VC;SR;TT;UY;VE,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0382,Östhammar,municipality,REG_NORTHERN_AMERICA,América septentrional,2025-12-31,25.000000,22181,0.112709,1,2,3,published_cell_subtotal,BM;CA,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0382,Östhammar,municipality,REG_LATIN_AMERICA,América Latina y Caribe,2025-12-31,22.000000,22181,0.099184,1,30,31,published_cell_subtotal,AR;BS;BB;BZ;BO;BR;CO;CR;DM;DO;EC;SV;GD;GT;GY;HT;HN;JM;CU;MX;NI;PA;PY;PE;LC;VC;SR;TT;UY;VE,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0382,Östhammar,municipality,REG_OCEANIA,Oceanía,2025-12-31,,22181,,0,6,6,missing,AU;FJ;NZ;PG;WS;TO,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0382,Östhammar,municipality,REG_UNASSIGNED,Sin asignación continental,2025-12-31,266.000000,22181,1.199225,2,1,3,published_cell_subtotal,SU,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
