district_id,district_name,municipality_name,county_name,election_year,population_year,rest_world_unknown_pct,selected_vote_pct,votes_s,votes_v,votes_mp,valid_votes,rest_world_unknown_residents_estimated,birth_population_estimated,coverage_quality,election_status
01820113,"Nysätra, Hästhagen, Ekudden",Nacka,Stockholm,2026,2025,6.910762607567023,5.0271739130434785,337,74,223,1472,130.701447,1891.273864,high_coverage,provisional
01820114,Järla sjö,Nacka,Stockholm,2026,2025,4.647489458600497,4.425410421127766,318,62,179,1401,95.572025,2056.422631,high_coverage,provisional
01820115,Finntorp S,Nacka,Stockholm,2026,2025,8.593047742431096,7.334525939177102,318,82,133,1118,60.906183,708.784413,high_coverage,provisional
01820116,"Finntorp N, Marinstaden, Birka",Nacka,Stockholm,2026,2025,8.454037855173857,9.693877551020408,240,95,100,980,152.732173,1806.61804,high_coverage,provisional
01820117,"Järlahöjden, Nya gatan",Nacka,Stockholm,2026,2025,13.43619687249359,6.33879781420765,212,58,68,915,202.991352,1510.779828,high_coverage,provisional
01820118,"Lillängen, Storängen",Nacka,Stockholm,2026,2025,5.332908278825442,2.511627906976744,181,27,102,1075,84.612155,1586.604355,high_coverage,provisional
01820119,"Nacka strand, Vikdalen",Nacka,Stockholm,2026,2025,7.764299598883156,2.7906976744186047,237,36,70,1290,75.871617,977.185592,high_coverage,provisional
01820121,Jarlaberg N,Nacka,Stockholm,2026,2025,12.367230848289692,6.628242074927954,323,69,105,1041,186.130936,1505.033247,high_coverage,provisional
01820122,Jarlaberg S,Nacka,Stockholm,2026,2025,10.108374784080176,8.085430968726163,332,106,104,1311,307.673733,3043.750747,high_coverage,provisional
01820123,Nacka Centrum,Nacka,Stockholm,2026,2025,18.930708781820886,8.586296617519514,345,99,51,1153,314.60285,1661.86514,high_coverage,provisional
01820124,Skogalund,Nacka,Stockholm,2026,2025,10.07144869715261,5.873715124816447,342,80,98,1362,216.529608,2149.935074,high_coverage,provisional
01820125,"Ekängen, Saltängen V",Nacka,Stockholm,2026,2025,5.818676437495434,4.113924050632911,221,52,123,1264,114.720449,1971.590107,high_coverage,provisional
01820126,"Saltsjö-Duvnäs, Saltängen Ö",Nacka,Stockholm,2026,2025,3.732859427452805,3.6109064112011793,207,49,93,1357,73.189855,1960.691433,high_coverage,provisional
01820127,Ektorp,Nacka,Stockholm,2026,2025,10.327476559972741,8.740157480314961,327,111,95,1270,172.204237,1667.437694,high_coverage,provisional
01820128,Skuru,Nacka,Stockholm,2026,2025,8.61713907206567,2.549342105263158,216,31,68,1216,197.703288,2294.30309,high_coverage,provisional
01820129,Duvnäs Utskog,Nacka,Stockholm,2026,2025,4.616081669598161,2.171945701357466,277,24,94,1105,84.90943,1839.426511,high_coverage,provisional
01820132,Fisksätra V,Nacka,Stockholm,2026,2025,33.58908042086838,27.04031465093412,390,275,64,1017,824.653821,2455.124733,high_coverage,provisional
01820133,Fisksätra Ö,Nacka,Stockholm,2026,2025,38.46731048716264,35.042735042735046,307,287,33,819,1006.719845,2617.078845,high_coverage,provisional
01820134,Fisksätra S,Nacka,Stockholm,2026,2025,36.22869057927309,22.83205268935236,273,208,57,911,722.161755,1993.342137,high_coverage,provisional
01820135,Fisksätra N,Nacka,Stockholm,2026,2025,43.10990259134577,32.01634877384196,280,235,28,734,587.604145,1363.037515,high_coverage,provisional
01820161,Kolarängen,Nacka,Stockholm,2026,2025,4.079740722435908,3.7520391517128875,269,46,148,1226,84.91099,2081.283978,high_coverage,provisional
01820162,Älta gård,Nacka,Stockholm,2026,2025,3.2446454417504365,3.5960214231063503,331,47,120,1307,61.518434,1895.998657,high_coverage,provisional
01820163,Stensö N,Nacka,Stockholm,2026,2025,17.409923369366656,9.81169474727453,356,99,62,1009,313.093471,1798.362143,high_coverage,provisional
01820165,Stensö S,Nacka,Stockholm,2026,2025,22.993617464735326,18.09045226130653,334,180,61,995,440.588096,1916.132147,high_coverage,provisional
01820166,Hedvigslund,Nacka,Stockholm,2026,2025,5.077530085273457,4.3119266055045875,295,47,86,1090,105.693676,2081.596253,high_coverage,provisional
01820167,Sigfridsborg,Nacka,Stockholm,2026,2025,4.475765634545555,2.125984251968504,333,27,144,1270,96.566014,2157.530619,high_coverage,provisional
01820168,"Ältadalen, Södra Hedvigslund",Nacka,Stockholm,2026,2025,5.019782643046297,2.552415679124886,280,28,94,1097,82.314185,1639.795801,high_coverage,provisional
01820201,"Skogsö, Baggensudden, Neglinge N",Nacka,Stockholm,2026,2025,4.3181950682976264,1.2396694214876034,140,15,64,1210,79.873319,1849.692238,high_coverage,provisional
01820202,"Igelboda, Neglinge S",Nacka,Stockholm,2026,2025,3.84454813961755,1.9469026548672566,114,22,64,1130,63.603741,1654.387946,high_coverage,provisional
01820203,"Igelbodaplatån, Ljuskärrsberget",Nacka,Stockholm,2026,2025,7.962355988847244,4.782993799822852,266,54,55,1129,125.898238,1581.168164,high_coverage,provisional
01820204,"Tattby, Solsidan N",Nacka,Stockholm,2026,2025,4.640247281270696,2.2380467955239065,75,22,39,983,62.532858,1347.619086,high_coverage,provisional
01820205,Rösunda,Nacka,Stockholm,2026,2025,2.625350456778193,1.0124610591900312,103,13,59,1284,48.745352,1856.717905,high_coverage,provisional
01820206,"Solsidan S, Älgö",Nacka,Stockholm,2026,2025,4.390465021539215,0.8627450980392157,107,11,48,1275,92.285026,2101.941948,high_coverage,provisional
01820301,"Lilla Björknäs, Björknäs N",Nacka,Stockholm,2026,2025,5.387266976790333,3.0789825970548863,256,46,115,1494,128.33354,2382.164102,high_coverage,provisional
01820302,Björknäs S,Nacka,Stockholm,2026,2025,9.698826448717735,6.0855263157894735,307,74,86,1216,202.480531,2087.680732,high_coverage,provisional
01820303,"Eknäs Ö, Hjortängen, Lännersta V",Nacka,Stockholm,2026,2025,5.567785963884184,2.318840579710145,205,32,100,1380,126.871124,2278.663814,high_coverage,provisional
01820304,Lännersta N,Nacka,Stockholm,2026,2025,2.413713656845779,2.3314429741650913,260,37,77,1587,61.116538,2532.054199,high_coverage,provisional
01820305,Lännersta S,Nacka,Stockholm,2026,2025,4.654685170201421,0.9917355371900827,162,12,79,1210,92.045866,1977.488544,high_coverage,provisional
01820306,Källvägsområdet,Nacka,Stockholm,2026,2025,5.372180421467445,2.008269344359126,334,34,106,1693,149.678539,2786.178558,high_coverage,provisional
01820307,Krokhöjden,Nacka,Stockholm,2026,2025,9.038637562782068,7.594936708860759,458,102,100,1343,169.578917,1876.155735,high_coverage,provisional
01820308,Orminge C,Nacka,Stockholm,2026,2025,18.434245262395134,12.003780718336484,299,127,78,1058,346.476315,1879.525362,high_coverage,provisional
01820309,Orminge S,Nacka,Stockholm,2026,2025,18.578801169328163,11.13490364025696,353,104,56,934,327.31084,1761.743597,high_coverage,provisional
01820310,Orminge N,Nacka,Stockholm,2026,2025,17.612186005918556,11.777535441657578,322,108,53,917,338.725895,1923.247318,high_coverage,provisional
01820311,Orminge Ö,Nacka,Stockholm,2026,2025,5.296265804978071,5.9790732436472345,372,80,150,1338,114.727007,2166.186729,high_coverage,provisional
01820312,"Hasseludden, Kummelnäs V",Nacka,Stockholm,2026,2025,7.498257515693559,3.15712187958884,243,43,102,1362,177.256854,2363.973945,high_coverage,provisional
01820314,"Gustavsvik, Insjön, Velamsund",Nacka,Stockholm,2026,2025,4.034115266449933,2.716914986853637,207,31,71,1141,88.883039,2203.284565,high_coverage,provisional
01820315,"Mensättra, Eriksvik",Nacka,Stockholm,2026,2025,6.525779341394895,4.176706827309237,208,52,72,1245,139.936879,2144.370376,high_coverage,provisional
01820316,"Eknäs V, Tollare V",Nacka,Stockholm,2026,2025,6.14107957814389,4.913294797687861,206,51,71,1038,151.635865,2469.205342,high_coverage,provisional
01820317,Tollare Ö,Nacka,Stockholm,2026,2025,7.543241785545267,2.3183925811437405,224,30,57,1294,113.4392,1503.8521,high_coverage,provisional
01820318,Kummelnäs Ö,Nacka,Stockholm,2026,2025,4.4817773451963,3.099361896080219,208,34,125,1097,81.739589,1823.820835,high_coverage,provisional
01820319,Vikingshill,Nacka,Stockholm,2026,2025,4.3109998345675145,2.320675105485232,138,22,85,948,52.038456,1207.108745,high_coverage,provisional
01830101,Lilla Alby Östra,Sundbyberg,Stockholm,2026,2025,12.763651958030765,9.112709832134293,366,114,110,1251,248.156846,1944.246418,high_coverage,provisional
01830102,Lilla Alby Mellan,Sundbyberg,Stockholm,2026,2025,9.880336395143495,7.339449541284404,377,96,93,1308,188.842318,1911.294418,high_coverage,provisional
01830103,Lilla Alby Signalfabriken,Sundbyberg,Stockholm,2026,2025,11.993675869197583,8.742774566473988,396,121,78,1384,328.521911,2739.126141,high_coverage,provisional
01830104,Centrala SBG Kyrkparken,Sundbyberg,Stockholm,2026,2025,10.344009264867497,8.003857280617165,297,83,90,1037,174.344188,1685.460478,high_coverage,provisional
01830105,Centrala SBG Östra,Sundbyberg,Stockholm,2026,2025,10.423167185934043,7.503410641200546,383,110,106,1466,233.281979,2238.110306,high_coverage,provisional
01830106,Centrala SBG Mellersta,Sundbyberg,Stockholm,2026,2025,10.033981301806243,8.508014796547473,194,69,91,811,68.303519,680.722008,high_coverage,provisional
01830107,Centrala SBG Esplanaden,Sundbyberg,Stockholm,2026,2025,9.241204625551596,8.779011099899092,308,87,79,991,119.429531,1292.358906,high_coverage,provisional
01830108,Centrala SBG Västra,Sundbyberg,Stockholm,2026,2025,6.974256123486097,8.83435582822086,228,72,61,815,84.9544,1218.11414,high_coverage,provisional
01830109,Centrala SBG Norra,Sundbyberg,Stockholm,2026,2025,7.356861011795265,8.084074373484237,342,100,123,1237,132.001724,1794.266927,high_coverage,provisional
01830110,Tulemarken,Sundbyberg,Stockholm,2026,2025,9.646516278636295,8.297690333618478,328,97,120,1169,154.071732,1597.174851,high_coverage,provisional
01830111,Storskogen Västra,Sundbyberg,Stockholm,2026,2025,12.425759666695097,8.92687559354226,316,94,71,1053,140.207034,1128.357845,high_coverage,provisional
01830112,Storskogen Östra,Sundbyberg,Stockholm,2026,2025,11.768989464235798,9.719438877755511,346,97,68,998,223.361597,1897.882547,high_coverage,provisional
01830113,Ör,Sundbyberg,Stockholm,2026,2025,23.873870977161047,15.677966101694915,422,185,89,1180,521.232555,2183.27625,high_coverage,provisional
01830114,Hallonbergen Norra,Sundbyberg,Stockholm,2026,2025,42.259297504648785,24.58745874587459,184,149,28,606,890.146,2106.390907,high_coverage,provisional
01830115,Hallonbergen Östra,Sundbyberg,Stockholm,2026,2025,42.11882371796728,25.34013605442177,225,149,30,588,513.584035,1219.369369,high_coverage,provisional
01830116,Hallonbergen Västra,Sundbyberg,Stockholm,2026,2025,49.217686150585735,27.2,315,204,35,750,786.804708,1598.621897,high_coverage,provisional
01830117,Duvbo Södra,Sundbyberg,Stockholm,2026,2025,10.95797056685593,5.821917808219178,183,51,110,876,153.594947,1401.673294,high_coverage,provisional
01830118,Duvbo Norra,Sundbyberg,Stockholm,2026,2025,8.318423674505832,4.624277456647399,180,40,59,865,123.311876,1482.394752,high_coverage,provisional
01830119,Rissne Sydvästra,Sundbyberg,Stockholm,2026,2025,33.61285989297239,19.48051948051948,424,195,50,1001,828.011382,2463.376769,high_coverage,provisional
01830120,Rissne Nordvästra,Sundbyberg,Stockholm,2026,2025,38.4808469407013,21.95416164053076,333,182,46,829,698.481234,1815.139971,high_coverage,provisional
01830121,Rissne Nordöstra,Sundbyberg,Stockholm,2026,2025,38.76926086751601,21.53163152053274,405,194,38,901,740.234846,1909.33443,high_coverage,provisional
01830122,Rissne kv. Skvadronen m.fl.,Sundbyberg,Stockholm,2026,2025,30.631982944571185,22.74774774774775,305,202,49,888,597.331315,1950.024966,high_coverage,provisional
01830123,Stora Ursvik Milot,Sundbyberg,Stockholm,2026,2025,20.276211170028176,7.537154989384288,245,71,71,942,319.667749,1576.565495,high_coverage,provisional
01830124,Brotorp/Kymlinge,Sundbyberg,Stockholm,2026,2025,15.81036991351313,7.2727272727272725,308,84,67,1155,423.080767,2675.970071,high_coverage,provisional
01830125,Centrala SBG Tornparken,Sundbyberg,Stockholm,2026,2025,8.57947203383481,6.568712186689715,330,76,107,1157,160.5007,1870.752645,high_coverage,provisional
01830126,Stora Ursvik Kvarnkullen,Sundbyberg,Stockholm,2026,2025,33.30663855991821,11.03238866396761,374,109,49,988,575.648904,1728.330834,high_coverage,provisional
01830127,Stora Ursviks Gård,Sundbyberg,Stockholm,2026,2025,31.467474140303686,22.976190476190474,305,193,29,840,394.715942,1254.361695,high_coverage,provisional
01830128,Lilla Alby Bällstaviken,Sundbyberg,Stockholm,2026,2025,10.398683529743456,3.3676333021515434,282,36,89,1069,135.218768,1300.345064,high_coverage,provisional
01830129,Stora Ursvik Forskningsringen,Sundbyberg,Stockholm,2026,2025,26.23448843031776,22.976190476190474,305,193,29,840,670.545751,2555.97037,high_coverage,provisional
01830130,Lilla Ursvik,Sundbyberg,Stockholm,2026,2025,15.449147526163834,4.24886191198786,172,28,43,659,99.609764,644.758967,high_coverage,provisional
01830131,Hallonbergen Mellan,Sundbyberg,Stockholm,2026,2025,47.756483503326585,27.965043695380775,400,224,20,801,585.101109,1225.176282,high_coverage,provisional
01830132,Rissne kv. Batteriet m.fl.,Sundbyberg,Stockholm,2026,2025,34.831318948834344,22.403003754693366,286,179,46,799,445.535779,1279.124054,high_coverage,provisional
01830133,Stora Ursvik Västra,Sundbyberg,Stockholm,2026,2025,33.112531159654075,21.757322175732217,233,156,37,717,869.17879,2624.924038,high_coverage,provisional
01840101,1 Järvastaden S,Solna,Stockholm,2026,2025,19.824493359497108,9.58904109589041,275,98,69,1022,274.643629,1385.375273,high_coverage,provisional
01840102,2 Ritorp-Nya Ulriksdal,Solna,Stockholm,2026,2025,27.999520945903722,15.316045380875202,334,189,60,1234,426.699582,1523.953152,high_coverage,provisional
01840103,3 Kungshamra,Solna,Stockholm,2026,2025,33.510335460614186,22.748091603053435,129,149,129,655,628.847145,1876.576693,high_coverage,provisional
01840104,4 Bergshamra Ö,Solna,Stockholm,2026,2025,15.278952811373411,6.993006993006993,267,70,106,1001,261.528462,1711.691012,high_coverage,provisional
01840105,5 Haga,Solna,Stockholm,2026,2025,24.63717421643692,10.068426197458455,266,103,97,1023,465.450065,1889.218548,high_coverage,provisional
01840106,6 Huvudsta Ingenting,Solna,Stockholm,2026,2025,30.362289696439316,8.506787330316742,301,94,86,1105,738.013808,2430.692202,high_coverage,provisional
01840107,7 Huvudsta SO - Västraskogen,Solna,Stockholm,2026,2025,20.185448860343744,8.341056533827619,356,90,95,1079,547.363315,2711.672744,high_coverage,provisional
01840108,8 Huvudsta S,Solna,Stockholm,2026,2025,20.324883758017407,9.449465899753493,393,115,93,1217,133.102463,654.874412,high_coverage,provisional
01840109,9 Huvudsta Centrum Ö,Solna,Stockholm,2026,2025,22.156942555565983,10.258780036968577,333,111,84,1082,418.963215,1890.889115,high_coverage,provisional
01840110,10 Huvudsta N,Solna,Stockholm,2026,2025,14.82431897064518,7.647058823529412,281,78,72,1020,265.459207,1790.700858,high_coverage,provisional
01840111,11 Huvudsta V,Solna,Stockholm,2026,2025,32.27471814436215,9.730848861283643,339,94,63,966,179.704664,556.797005,high_coverage,provisional
01840112,12 Huvudsta SV,Solna,Stockholm,2026,2025,25.57922780010989,10.531309297912713,296,111,61,1054,920.46759,3598.496394,high_coverage,provisional
01840129,29 Frösunda N,Solna,Stockholm,2026,2025,17.268985843706048,3.4538152610441766,298,43,62,1245,305.726956,1770.381647,high_coverage,provisional
01840131,31 Frösunda Centrum,Solna,Stockholm,2026,2025,16.44893307103966,5.025553662691652,255,59,63,1174,330.949478,2011.981425,high_coverage,provisional
01840132,32 Bergshamra N,Solna,Stockholm,2026,2025,21.76858548205555,12.536443148688047,301,129,116,1029,354.834684,1630.030965,high_coverage,provisional
01840133,33 Bergshamra S,Solna,Stockholm,2026,2025,10.754511074667677,8.581436077057793,316,98,165,1142,147.516568,1371.671543,high_coverage,provisional
01840134,34 Ulriksdal- Bergshamra,Solna,Stockholm,2026,2025,19.1286047475195,11.193339500462535,317,121,197,1081,561.939368,2937.691355,high_coverage,provisional
01840135,35 Huvudsta Ö,Solna,Stockholm,2026,2025,40.576144590482976,15.141430948419302,153,91,66,601,783.164805,1930.111431,high_coverage,provisional
01840137,37 Agnesberg,Solna,Stockholm,2026,2025,20.895890387855044,13.360323886639677,319,132,61,988,347.896937,1664.90602,high_coverage,provisional
01840138,38 Bagartorp,Solna,Stockholm,2026,2025,27.917088027734945,20.790629575402637,221,142,32,683,628.241656,2250.383906,high_coverage,provisional
01840139,39 Huvudsta Centrum V,Solna,Stockholm,2026,2025,21.299471634898023,12.313803376365442,309,124,69,1007,357.180136,1676.943645,high_coverage,provisional
01840142,42 Järvastaden N,Solna,Stockholm,2026,2025,17.480247963046494,5.48172757475083,285,66,68,1204,489.748515,2801.725216,high_coverage,provisional
01840143,43 Ritorp S-Frösunda,Solna,Stockholm,2026,2025,18.9861732961609,6.846673095467695,270,71,63,1037,137.69714,725.249569,high_coverage,provisional
01840144,44 Huvudsta pampasparken,Solna,Stockholm,2026,2025,32.93329875555659,8.095238095238095,308,85,77,1050,578.571194,1756.796968,high_coverage,provisional
01840146,46 Järvastaden V,Solna,Stockholm,2026,2025,24.771587333727915,7.03953712632594,308,73,51,1037,440.272545,1777.328756,high_coverage,provisional
01840213,13 Skytteholm SO,Solna,Stockholm,2026,2025,21.934856203292494,8.991008991008991,317,90,59,1001,463.793119,2114.411486,high_coverage,provisional
01840214,14 Skytteholm S,Solna,Stockholm,2026,2025,17.535631896073834,12.447078746824724,347,147,100,1181,404.386547,2306.08483,high_coverage,provisional
01840215,15 Solna Centrum,Solna,Stockholm,2026,2025,20.79421241275025,9.193548387096774,353,114,68,1240,380.642425,1830.521,high_coverage,provisional
01840216,16 Skytteholm SV,Solna,Stockholm,2026,2025,18.07148880079522,8.803986710963455,360,106,79,1204,356.611219,1973.336137,high_coverage,provisional
01840217,17 Råsunda SV,Solna,Stockholm,2026,2025,15.021577681409635,8.498808578236696,360,107,89,1259,296.74396,1975.451356,high_coverage,provisional
01840218,18 Råsunda Centrum,Solna,Stockholm,2026,2025,12.907463760077256,6.120527306967985,268,65,66,1062,160.071181,1240.144338,high_coverage,provisional
01840219,19 Råsunda V,Solna,Stockholm,2026,2025,12.626141115462705,8.936484490398819,376,121,91,1354,268.684039,2127.998068,high_coverage,provisional
01840220,20 Råsunda Filmstaden,Solna,Stockholm,2026,2025,10.793219457563698,4.057971014492754,350,56,138,1380,221.758135,2054.606004,high_coverage,provisional
01840221,21 Råsunda N,Solna,Stockholm,2026,2025,12.53081298294485,5.206073752711497,342,72,136,1383,270.556244,2159.127619,high_coverage,provisional
01840222,22 Arenastaden,Solna,Stockholm,2026,2025,22.600291494682338,9.537037037037036,265,103,50,1080,514.893653,2278.261115,high_coverage,provisional
01840223,23 Råsunda SO,Solna,Stockholm,2026,2025,12.193397645355525,7.3311367380560135,325,89,91,1214,147.835365,1212.421421,high_coverage,provisional
01840224,24 Råsunda Ö,Solna,Stockholm,2026,2025,17.029048481127845,9.84,342,123,85,1250,381.22659,2238.684037,high_coverage,provisional
01840225,25 Haga Norra,Solna,Stockholm,2026,2025,12.474269730394075,8.75842155919153,258,91,92,1039,155.980491,1250.417815,high_coverage,provisional
01840226,26 Hagalund NV,Solna,Stockholm,2026,2025,29.039925627570067,21.669980119284293,344,218,55,1006,552.791851,1903.558081,high_coverage,provisional
01840227,27 Rudviken Västravägen,Solna,Stockholm,2026,2025,23.81996962639462,13.169845594913715,326,145,63,1101,455.191935,1910.967739,high_coverage,provisional
01840228,28 Hagalund S,Solna,Stockholm,2026,2025,29.547988925553277,15.977653631284916,337,143,70,895,598.38502,2025.129431,high_coverage,provisional
01840230,30 Frösunda S,Solna,Stockholm,2026,2025,20.554689109535342,13.26530612244898,370,156,83,1176,521.808618,2538.635419,high_coverage,provisional
01840236,36 Råsunda NV - Näckrosen,Solna,Stockholm,2026,2025,9.536023874361339,6.350420811017598,305,83,166,1307,175.817174,1843.715749,high_coverage,provisional
01840240,40 Skytteholm N,Solna,Stockholm,2026,2025,12.720228570188233,8.314263920671243,334,109,103,1311,223.744724,1758.967795,high_coverage,provisional
01840241,41 Råsunda NO,Solna,Stockholm,2026,2025,12.051965971530882,7.63416477702192,294,101,138,1323,193.488239,1605.449596,high_coverage,provisional
01840245,45 Hagalund N,Solna,Stockholm,2026,2025,23.755332662770666,18.023787740164686,377,197,67,1093,419.616122,1766.408107,high_coverage,provisional
01860101,Sticklinge N,Lidingö,Stockholm,2026,2025,4.316197180088361,0.7320644216691069,104,10,29,1366,88.999242,2061.982766,high_coverage,provisional
01860102,Sticklinge S - Islinge,Lidingö,Stockholm,2026,2025,3.468751435860105,2.23342939481268,137,31,87,1388,76.001081,2191.021248,high_coverage,provisional
01860103,Näset V,Lidingö,Stockholm,2026,2025,7.618994428088821,3.8910505836575875,245,40,81,1028,111.998884,1469.995615,high_coverage,provisional
01860104,Näset Ö,Lidingö,Stockholm,2026,2025,6.559925620399951,2.2169437846397466,210,28,94,1263,126.998444,1935.973841,high_coverage,provisional
01860105,Bo - Björnbo,Lidingö,Stockholm,2026,2025,3.3888727758017003,0.9966777408637874,95,12,56,1204,58.994792,1740.838205,high_coverage,provisional
01860106,Rudboda V - Bosön,Lidingö,Stockholm,2026,2025,4.698847797951583,1.6755521706016756,185,22,94,1313,96.006274,2043.187567,high_coverage,provisional
01860107,Rudboda Ö - Yttringe - Elfvik,Lidingö,Stockholm,2026,2025,3.681379101084809,1.3108614232209739,121,14,62,1068,60.992616,1656.787153,high_coverage,provisional
01860108,Torsvik N - Hersby N,Lidingö,Stockholm,2026,2025,4.083170178324763,1.8414731785428342,117,23,43,1249,77.017283,1886.212909,high_coverage,provisional
01860109,Torsvik S - centrum,Lidingö,Stockholm,2026,2025,7.932807433497565,4.136833731105807,182,52,79,1257,136.984739,1726.812861,high_coverage,provisional
01860110,Herserud,Lidingö,Stockholm,2026,2025,4.788043553168471,1.597676107480029,155,22,56,1377,96.000578,2005.006365,high_coverage,provisional
01860111,Hersby S,Lidingö,Stockholm,2026,2025,5.019690752167739,1.485884101040119,133,20,77,1346,101.999776,2031.993225,high_coverage,provisional
01860112,Baggeby,Lidingö,Stockholm,2026,2025,10.481336008548427,5.671077504725898,241,60,65,1058,172.001546,1641.026925,high_coverage,provisional
01860113,Bodal,Lidingö,Stockholm,2026,2025,6.948113436661431,3.9682539682539684,209,40,71,1008,106.999196,1539.9748,high_coverage,provisional
01860114,Hersby SÖ - Mosstorp,Lidingö,Stockholm,2026,2025,5.349835229684546,2.7121001390820583,211,39,118,1438,117.000903,2187.000122,high_coverage,provisional
01860115,Gångsätra V,Lidingö,Stockholm,2026,2025,27.7883509772123,11.864406779661017,280,98,57,826,435.997477,1568.993703,high_coverage,provisional
01860116,Larsberg N,Lidingö,Stockholm,2026,2025,19.806949000465753,10.758513931888546,381,139,71,1292,430.997779,2175.992774,high_coverage,provisional
01860117,Larsberg S,Lidingö,Stockholm,2026,2025,17.7957741863166,10.071942446043165,295,98,59,973,309.258492,1737.819826,high_coverage,provisional
01860118,Gångsätra Ö,Lidingö,Stockholm,2026,2025,5.106723609076591,2.036363636363636,181,28,74,1375,115.00546,2252.040032,high_coverage,provisional
01860119,Skärsätra,Lidingö,Stockholm,2026,2025,7.917458031493827,3.723404255319149,216,42,66,1128,201.201315,2541.236268,high_coverage,provisional
01860120,Stockby - Mölna V - Fjäderholmarna,Lidingö,Stockholm,2026,2025,4.272180996916995,1.7857142857142858,97,15,48,840,54.000774,1264.009508,high_coverage,provisional
01860121,Mölna Ö - Brevik V,Lidingö,Stockholm,2026,2025,5.594073639783064,2.127659574468085,149,28,49,1316,120.998337,2162.973618,high_coverage,provisional
01860122,Brevik Ö - Käppala S,Lidingö,Stockholm,2026,2025,5.089916377516605,1.2307692307692308,100,16,61,1300,101.998335,2003.929484,high_coverage,provisional
01860123,Gåshaga,Lidingö,Stockholm,2026,2025,5.365301911047635,0.7148530579825259,80,9,35,1259,93.99908,1751.981185,high_coverage,provisional
01860124,Ekholmsnäs - Killinge,Lidingö,Stockholm,2026,2025,6.822423961193557,3.7181996086105675,137,38,50,1022,111.000862,1627.000354,high_coverage,provisional
01860125,Käppala N,Lidingö,Stockholm,2026,2025,22.700701649911917,12.620192307692308,202,105,38,832,389.997068,1717.995655,high_coverage,provisional
01860126,Dalénum,Lidingö,Stockholm,2026,2025,6.943596390766363,3.0065359477124183,201,46,60,1530,100.536698,1447.905269,high_coverage,provisional
01870101,Vaxön Öst-Tynningö,Vaxholm,Stockholm,2026,2025,3.308067341269285,3.460514640638864,199,39,76,1127,52.32742,1581.812418,high_coverage,provisional
01870102,Vaxön Mitt,Vaxholm,Stockholm,2026,2025,4.114180024066927,2.1739130434782608,243,21,62,966,58.947025,1432.776997,high_coverage,provisional
01870103,Vaxön Väst-Karlsudd,Vaxholm,Stockholm,2026,2025,7.999494552144259,3.9961941008563273,252,42,56,1051,120.222254,1502.873128,high_coverage,provisional
01870104,Resarö Väst,Vaxholm,Stockholm,2026,2025,3.1752896089604223,1.7085427135678393,141,17,55,995,62.454619,1966.895203,high_coverage,provisional
01870105,Resarö Öst,Vaxholm,Stockholm,2026,2025,2.638495000007321,1.0731707317073171,141,11,55,1025,42.797441,1622.039875,high_coverage,provisional
01870106,Rindö-Skarpö,Vaxholm,Stockholm,2026,2025,3.062361097455785,3.235747303543914,198,42,91,1298,54.202399,1769.954531,high_coverage,provisional
01870107,Kullö-Eriksö-Bogesund,Vaxholm,Stockholm,2026,2025,7.679059816063056,2.242152466367713,222,25,100,1115,135.05068,1758.687694,high_coverage,provisional
01880101,Norrtälje - Kvisthamra,Norrtälje,Stockholm,2026,2025,2.8714943039423075,3.592814371257485,296,42,116,1169,51.967098,1809.758004,high_coverage,provisional
01880102,Norrtälje - Flygfältet,Norrtälje,Stockholm,2026,2025,8.88073697928241,8.738938053097344,307,79,53,904,145.257292,1635.644568,high_coverage,provisional
01880103,Norrtälje - Grossgärdet - Nordrona,Norrtälje,Stockholm,2026,2025,13.783054798190628,8.846153846153847,300,92,62,1040,224.045523,1625.514273,high_coverage,provisional
01880104,Norrtälje - Bryggården,Norrtälje,Stockholm,2026,2025,7.661484256109,6.3515509601181686,443,86,79,1354,152.998019,1996.976224,high_coverage,provisional
01880105,Norrtälje - Övre Bryggårdsgärdet,Norrtälje,Stockholm,2026,2025,15.307455282072059,7.8783690393918455,433,114,78,1447,337.649391,2205.783945,high_coverage,provisional
01880106,Norrtälje - Gransäter,Norrtälje,Stockholm,2026,2025,6.890669835329928,4.16243654822335,265,41,38,985,114.180943,1657.036917,high_coverage,provisional
01880107,Norrtälje - Grind,Norrtälje,Stockholm,2026,2025,4.920048479111339,3.928266438941076,374,46,59,1171,71.693078,1457.162024,high_coverage,provisional
01880108,Norrtälje - Solbacka - Fågelsången,Norrtälje,Stockholm,2026,2025,4.0841710723882265,3.700848111025443,425,48,70,1297,54.343712,1330.593431,high_coverage,provisional
01880110,Norrtälje - Vigelsjö,Norrtälje,Stockholm,2026,2025,12.108629501829332,11.686879823594268,315,106,38,907,191.391911,1580.624058,high_coverage,provisional
01880111,Norrtälje - Stadskärnan,Norrtälje,Stockholm,2026,2025,3.8909830709724877,5.292096219931271,399,77,91,1455,77.003779,1979.031458,high_coverage,provisional
01880112,Norrtälje - Bältartorp,Norrtälje,Stockholm,2026,2025,6.02327668482127,5.613472333600641,360,70,53,1247,83.666379,1389.0509,high_coverage,provisional
01880113,Norrtälje - Norra,Norrtälje,Stockholm,2026,2025,4.9747954348177865,6.01589103291714,280,53,60,881,78.605522,1580.075463,high_coverage,provisional
