region_code,region_name,level,category_code,category_name,source_category_code,published_count,population_denominator,pct_all_residents,reference_date,source_url
1907,Surahammar,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,807,9733,8.291380,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1907,Surahammar,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,918,9733,9.431830,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1907,Surahammar,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,6172,9733,63.413131,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1960,Kungsör,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,1567,8550,18.327485,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1960,Kungsör,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,581,8550,6.795322,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1960,Kungsör,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,671,8550,7.847953,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1960,Kungsör,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,5734,8550,67.064327,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1961,Hallstahammar,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,3214,16600,19.361446,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1961,Hallstahammar,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,1423,16600,8.572289,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1961,Hallstahammar,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,1529,16600,9.210843,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1961,Hallstahammar,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,10433,16600,62.849398,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1962,Norberg,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,696,5351,13.006915,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1962,Norberg,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,272,5351,5.083162,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1962,Norberg,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,456,5351,8.521772,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1962,Norberg,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,3924,5351,73.332087,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1980,Västerås,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,40661,161240,25.217688,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1980,Västerås,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,15304,161240,9.491441,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1980,Västerås,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,13895,161240,8.617589,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1980,Västerås,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,91383,161240,56.675143,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1981,Sala,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,3147,22600,13.924779,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1981,Sala,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,1151,22600,5.092920,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1981,Sala,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,1509,22600,6.676991,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1981,Sala,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,16791,22600,74.296460,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1982,Fagersta,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,3535,12915,27.371274,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1982,Fagersta,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,1353,12915,10.476190,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1982,Fagersta,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,1068,12915,8.269454,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1982,Fagersta,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,6957,12915,53.867596,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1983,Köping,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,5516,25610,21.538462,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1983,Köping,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,2156,25610,8.418586,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1983,Köping,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,2074,25610,8.098399,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1983,Köping,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,15863,25610,61.940648,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1984,Arboga,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,2065,13929,14.825185,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1984,Arboga,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,654,13929,4.695240,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1984,Arboga,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,1031,13929,7.401824,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1984,Arboga,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,10180,13929,73.084931,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
20,Dalarnas län,county,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,37595,286043,13.143129,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
20,Dalarnas län,county,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,11260,286043,3.936471,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
20,Dalarnas län,county,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,18519,286043,6.474201,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
20,Dalarnas län,county,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,218668,286043,76.445849,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2021,Vansbro,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,707,6741,10.488058,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2021,Vansbro,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,135,6741,2.002670,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2021,Vansbro,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,359,6741,5.325619,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2021,Vansbro,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,5541,6741,82.198487,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2023,Malung-Sälen,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,1354,10192,13.284929,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2023,Malung-Sälen,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,276,10192,2.708006,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2023,Malung-Sälen,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,639,10192,6.269623,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2023,Malung-Sälen,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,7920,10192,77.708006,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2026,Gagnef,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,694,10307,6.733288,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2026,Gagnef,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,247,10307,2.396430,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2026,Gagnef,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,700,10307,6.791501,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2026,Gagnef,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,8658,10307,84.001164,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2029,Leksand,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,1617,16167,10.001856,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2029,Leksand,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,327,16167,2.022639,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2029,Leksand,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,926,16167,5.727717,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2029,Leksand,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,13299,16167,82.260160,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2031,Rättvik,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,826,10978,7.524139,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2031,Rättvik,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,131,10978,1.193296,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2031,Rättvik,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,604,10978,5.501913,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2031,Rättvik,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,9409,10978,85.707779,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2034,Orsa,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,791,6902,11.460446,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2034,Orsa,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,154,6902,2.231237,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2034,Orsa,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,359,6902,5.201391,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2034,Orsa,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,5601,6902,81.150391,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2039,Älvdalen,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,675,6831,9.881423,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2039,Älvdalen,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,74,6831,1.083297,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2039,Älvdalen,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,384,6831,5.621432,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2039,Älvdalen,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,5694,6831,83.355292,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2061,Smedjebacken,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,1090,10758,10.131995,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2061,Smedjebacken,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,390,10758,3.625209,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2061,Smedjebacken,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,857,10758,7.966165,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2061,Smedjebacken,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,8426,10758,78.323108,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2062,Mora,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,1920,20419,9.403007,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2062,Mora,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,382,20419,1.870807,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2062,Mora,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,1105,20419,5.411626,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2062,Mora,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,17008,20419,83.294970,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2080,Falun,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,6367,59974,10.616267,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2080,Falun,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,1799,59974,2.999633,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2080,Falun,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,4010,59974,6.686231,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2080,Falun,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,47795,59974,79.692867,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2081,Borlänge,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,9239,51354,17.990809,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2081,Borlänge,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,3786,51354,7.372357,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2081,Borlänge,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,3429,51354,6.677182,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2081,Borlänge,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,34902,51354,67.963547,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2082,Säter,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,961,11222,8.563536,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2082,Säter,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,247,11222,2.201034,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2082,Säter,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,711,11222,6.335769,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2082,Säter,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,9307,11222,82.935306,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2083,Hedemora,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,2021,15025,13.450915,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2083,Hedemora,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,610,15025,4.059900,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2083,Hedemora,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,1013,15025,6.742097,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2083,Hedemora,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,11376,15025,75.713810,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2084,Avesta,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,3701,22366,16.547438,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2084,Avesta,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,1213,22366,5.423411,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2084,Avesta,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,1657,22366,7.408567,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2084,Avesta,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,15796,22366,70.625056,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2085,Ludvika,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,5635,26812,21.016709,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2085,Ludvika,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,1482,26812,5.527376,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2085,Ludvika,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,1762,26812,6.571684,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2085,Ludvika,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,17934,26812,66.887961,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
21,Gävleborgs län,county,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,40083,283452,14.141019,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
21,Gävleborgs län,county,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,11817,283452,4.168960,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
21,Gävleborgs län,county,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,15958,283452,5.629877,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
21,Gävleborgs län,county,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,215593,283452,76.059791,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2101,Ockelbo,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,695,5715,12.160980,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2101,Ockelbo,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,212,5715,3.709536,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2101,Ockelbo,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,251,5715,4.391951,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2101,Ockelbo,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,4559,5715,79.772528,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2104,Hofors,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,1193,9138,13.055373,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2104,Hofors,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,408,9138,4.464872,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
