district_id,district_name,municipality_name,county_name,election_year,population_year,rest_world_unknown_pct,sv_vote_pct,votes_s,votes_v,valid_votes,rest_world_unknown_residents_estimated,birth_population_estimated,coverage_quality,election_status
12811302,"Sandby, Kyrkovång",Lund,Skåne,2026,2025,7.2759232685296595,34.42307692307692,290,68,1040,137.868372,1894.857421,high_coverage,provisional
12811303,"Sandby, Fågelsång-Assarhusa",Lund,Skåne,2026,2025,6.38033649160406,35.074045206547154,388,62,1283,124.794987,1955.93112,high_coverage,provisional
12811304,"Sandby, Östervång-Revinge",Lund,Skåne,2026,2025,5.635525046342177,28.481510621557828,302,60,1271,108.902652,1932.431337,high_coverage,provisional
12811305,Sandby Centrum,Lund,Skåne,2026,2025,6.930292544363233,37.01527614571093,267,48,851,60.271228,869.677977,high_coverage,provisional
12811601,"Dalby, Centrum-Nyvång",Lund,Skåne,2026,2025,6.416696629451746,32.11678832116788,242,66,959,77.307654,1204.788982,high_coverage,provisional
12811602,"Dalby, Norrevång",Lund,Skåne,2026,2025,4.59435309803596,27.74621212121212,236,57,1056,81.579762,1775.652856,high_coverage,provisional
12811603,"Dalby, Stationen-Påskagänget",Lund,Skåne,2026,2025,8.892475090261028,29.607609988109395,193,56,841,139.113878,1564.399974,high_coverage,provisional
12811604,"Dalby, Pinnmöllan-Rökepipan",Lund,Skåne,2026,2025,4.4100757069255625,39.95243757431629,256,80,841,60.361499,1368.717977,high_coverage,provisional
12811605,Torna Hällestad,Lund,Skåne,2026,2025,2.5181392691895295,23.157894736842106,112,42,665,22.799102,905.3948,high_coverage,provisional
12811606,Dalby Kolonin,Lund,Skåne,2026,2025,7.243607675421192,33.77960865087539,250,78,971,124.952599,1725.005061,high_coverage,provisional
12812001,"Genarp, Slätterna",Lund,Skåne,2026,2025,8.904891660500134,29.727564102564102,294,77,1248,186.041668,2089.20754,high_coverage,provisional
12812002,"Genarp, Ekesvång",Lund,Skåne,2026,2025,3.1522802875466316,24.202898550724637,281,53,1380,60.957845,1933.769825,high_coverage,provisional
12812101,"Veberöd, Björkhaga-Trulsbo",Lund,Skåne,2026,2025,4.017472463656405,22.795497185741088,202,41,1066,84.460031,2102.317608,high_coverage,provisional
12812102,"Veberöd, Gamla byn",Lund,Skåne,2026,2025,4.862831470823148,28.59744990892532,274,40,1098,49.816366,1024.431266,high_coverage,provisional
12812103,"Veberöd, Idala",Lund,Skåne,2026,2025,4.334836494409169,21.713729308666018,178,45,1027,100.479865,2317.962053,high_coverage,provisional
12812104,Veberöd Raggeborg,Lund,Skåne,2026,2025,4.422553711527333,29.572836801752466,227,43,913,48.145934,1088.645546,high_coverage,provisional
12812401,Hospitalsgården-Järnåkra,Lund,Skåne,2026,2025,12.40596586995461,38.3206106870229,368,134,1310,234.569139,1890.776917,high_coverage,provisional
12812402,Nilstorp,Lund,Skåne,2026,2025,5.662432266634375,29.765625,292,89,1280,105.636807,1865.572991,high_coverage,provisional
12812403,Klostergården SV,Lund,Skåne,2026,2025,13.330054409914236,42.349726775956285,333,132,1098,237.311136,1780.271323,high_coverage,provisional
12812404,Klostergården N,Lund,Skåne,2026,2025,28.77466930358232,32.957393483709275,201,62,798,526.473039,1829.640624,high_coverage,provisional
12812405,Sankt Lars,Lund,Skåne,2026,2025,16.491457713678088,36.669401148482365,321,126,1219,343.356269,2082.024979,high_coverage,provisional
12812406,Klostergården SÖ,Lund,Skåne,2026,2025,23.091373484274925,58.39160839160839,203,131,572,237.453264,1028.320226,high_coverage,provisional
12812407,Klostergården Centrum,Lund,Skåne,2026,2025,22.6853436102315,55.47652916073969,218,172,703,191.405832,843.742265,high_coverage,provisional
12812501,"N Fäladen, Kämnärsrätten SÖ",Lund,Skåne,2026,2025,11.614892436531397,37.55102040816327,168,108,735,171.309906,1474.915992,high_coverage,provisional
12812502,Sankt Hans park,Lund,Skåne,2026,2025,26.891999638012962,50.98684210526316,221,89,608,328.263521,1220.673529,high_coverage,provisional
12812503,Fäladstorget,Lund,Skåne,2026,2025,26.06511179306449,46.217331499312245,244,92,727,352.179786,1351.153944,high_coverage,provisional
12812504,"N Fäladen, Borgareparken",Lund,Skåne,2026,2025,12.038949243060246,36.32019115890083,212,92,837,148.259237,1231.496487,high_coverage,provisional
12812505,Ladugårdsmarken,Lund,Skåne,2026,2025,23.002502917857736,48.60943168077388,263,139,827,360.318509,1566.43175,high_coverage,provisional
12812506,Annehem,Lund,Skåne,2026,2025,10.519938254977852,24.90875912408759,237,36,1096,190.012728,1806.21524,high_coverage,provisional
12812507,Delfi,Lund,Skåne,2026,2025,24.66823828897676,36.5967365967366,177,137,858,414.660251,1680.947971,high_coverage,provisional
12812508,"N Fäladen, Kämnärsrätten NV",Lund,Skåne,2026,2025,11.614856990018618,40.22857142857143,167,185,875,97.388217,838.479691,high_coverage,provisional
12812509,"N Fäladen, Rådhusrätten",Lund,Skåne,2026,2025,29.75796505867591,61.280167890870935,337,247,953,572.138085,1922.638473,high_coverage,provisional
12812510,Offerkällan,Lund,Skåne,2026,2025,26.182955840119217,58.66983372921615,278,216,842,390.73406,1492.32219,high_coverage,provisional
12812511,Brunnshög,Lund,Skåne,2026,2025,23.00724265299964,33.580705009276436,122,59,539,292.142607,1269.785395,high_coverage,provisional
12812512,"Brunnshög, Solbjer",Lund,Skåne,2026,2025,19.69658317196471,39.53732912723449,250,126,951,97.577057,495.400934,high_coverage,provisional
12812601,"Östra Torn, Spexaren",Lund,Skåne,2026,2025,13.099450185422278,44.75457170356112,269,196,1039,250.995298,1916.07506,high_coverage,provisional
12812602,Vipelyckan,Lund,Skåne,2026,2025,8.503265684720994,32.41852487135506,338,40,1166,161.353105,1897.542791,high_coverage,provisional
12812603,"Östra Torn, Gåsatoften",Lund,Skåne,2026,2025,14.76815168021459,39.79430379746835,370,133,1264,274.072221,1855.832923,high_coverage,provisional
12812604,"Östra Torn, Vänortsparken",Lund,Skåne,2026,2025,22.641036008201123,37.57637474541752,262,107,982,420.177517,1855.822838,high_coverage,provisional
12812605,"Östra Torn, Orkesterparken",Lund,Skåne,2026,2025,14.034499664891944,39.88636363636363,240,111,880,241.079142,1717.760859,high_coverage,provisional
12812606,Mårtens Fälad,Lund,Skåne,2026,2025,10.82620891702274,33.30683624801272,313,106,1258,216.936138,2003.805207,high_coverage,provisional
12812701,Vallkärra,Lund,Skåne,2026,2025,7.513975433591175,32.95362082994304,322,83,1229,189.468959,2521.554145,high_coverage,provisional
12812702,Torn,Lund,Skåne,2026,2025,7.898794035307771,31.844029244516655,307,85,1231,178.984525,2265.972808,high_coverage,provisional
12820101,Citadellstaden,Landskrona,Skåne,2026,2025,7.267244287852356,33.980582524271846,315,70,1133,152.43468,2097.558221,high_coverage,provisional
12820102,Fröjdenborg,Landskrona,Skåne,2026,2025,12.332815334145868,41.87102633969119,330,131,1101,222.30371,1802.53822,high_coverage,provisional
12820103,Norra Förstaden,Landskrona,Skåne,2026,2025,19.72735985967486,53.7962962962963,412,169,1080,553.25277,2804.494742,high_coverage,provisional
12820104,Centrum,Landskrona,Skåne,2026,2025,18.142975691069452,42.88224956063269,374,114,1138,178.179017,982.082653,high_coverage,provisional
12820105,Dammhagen,Landskrona,Skåne,2026,2025,24.467491393335823,65.61135371179039,398,203,916,708.627037,2896.198166,high_coverage,provisional
12820106,Gustav Adolf,Landskrona,Skåne,2026,2025,18.899585811903467,58.27552031714569,408,180,1009,242.637775,1283.825886,high_coverage,provisional
12820107,S:t Olov,Landskrona,Skåne,2026,2025,14.083222809998663,38.92857142857143,260,67,840,284.789716,2022.191368,high_coverage,provisional
12820108,Albano,Landskrona,Skåne,2026,2025,11.70649307676906,48.53211009174312,409,120,1090,244.71681,2090.43655,high_coverage,provisional
12820109,Larvi,Landskrona,Skåne,2026,2025,8.027083386876743,38.91444342226311,343,80,1087,144.579616,1801.147553,high_coverage,provisional
12820110,Sandvången,Landskrona,Skåne,2026,2025,6.807724389393054,43.774574049803405,266,68,763,83.015344,1219.428685,high_coverage,provisional
12820111,Helgebröten,Landskrona,Skåne,2026,2025,4.283247375693267,52.72727272727273,398,66,880,59.795089,1396.022311,high_coverage,provisional
12820112,Norrestad,Landskrona,Skåne,2026,2025,22.910372075110853,75.77319587628865,451,284,970,438.612639,1914.471915,high_coverage,provisional
12820113,Karlslund,Landskrona,Skåne,2026,2025,20.42830683134832,57.869481765834934,426,177,1042,551.747204,2700.895422,high_coverage,provisional
12820114,Västra Fäladen,Landskrona,Skåne,2026,2025,4.026823216533625,44.50819672131148,491,52,1220,48.266627,1198.627911,high_coverage,provisional
12820115,Drottningen,Landskrona,Skåne,2026,2025,2.627729771173131,32.693726937269375,417,26,1355,50.959495,1939.297395,high_coverage,provisional
12820116,Svaneholm,Landskrona,Skåne,2026,2025,2.346034974345895,19.839679358717436,282,15,1497,62.817797,2677.615538,high_coverage,provisional
12820117,Norra Borstahusen,Landskrona,Skåne,2026,2025,2.9516183442974007,24.920466595970307,215,20,943,49.84381,1688.694275,high_coverage,provisional
12820118,Weibullsholm,Landskrona,Skåne,2026,2025,22.74601322089066,59.889502762430936,334,208,905,521.475582,2292.602123,high_coverage,provisional
12820201,Ven,Landskrona,Skåne,2026,2025,4.670433036753417,22.10144927536232,48,13,276,12.64213,270.684322,high_coverage,provisional
12820301,Annelöv,Landskrona,Skåne,2026,2025,3.281590303240202,19.68576709796673,171,42,1082,49.159033,1498.024691,high_coverage,provisional
12820401,Häljarp Norra,Landskrona,Skåne,2026,2025,3.4412718143740944,24.347212420606915,304,41,1417,88.264253,2564.87304,high_coverage,provisional
12820402,Häljarp Södra,Landskrona,Skåne,2026,2025,3.8159173896232272,26.704953338119168,335,37,1393,90.090338,2360.909024,high_coverage,provisional
12820501,Asmundtorp,Landskrona,Skåne,2026,2025,4.922427966223642,25.072046109510087,292,56,1388,107.826159,2190.507606,high_coverage,provisional
12820801,Härslöv,Landskrona,Skåne,2026,2025,6.667381667374414,32.45614035087719,191,68,798,65.723844,985.751938,high_coverage,provisional
12820802,Glumslöv Norra,Landskrona,Skåne,2026,2025,2.95408826148255,22.358490566037737,223,14,1060,62.980065,2131.962874,high_coverage,provisional
12820803,Glumslöv Södra,Landskrona,Skåne,2026,2025,3.3493563747296444,21.337946943483274,168,17,867,25.259408,754.157073,high_coverage,provisional
12830101,Olympia,Helsingborg,Skåne,2026,2025,15.811676809130368,32.3666978484565,282,64,1069,228.897881,1447.650896,high_coverage,provisional
12830102,Centrum S,Helsingborg,Skåne,2026,2025,9.907584708589955,30.60428849902534,234,80,1026,149.999534,1513.986894,high_coverage,provisional
12830103,Centrum V,Helsingborg,Skåne,2026,2025,5.731893016918066,18.867924528301888,209,21,1219,80.91942,1411.739887,high_coverage,provisional
12830104,Slottshöjden S,Helsingborg,Skåne,2026,2025,7.697512263833111,29.832303618711386,293,45,1133,106.423839,1382.574465,high_coverage,provisional
12830105,Slottshöjden N,Helsingborg,Skåne,2026,2025,15.568455829814381,37.33990147783251,273,106,1015,255.423985,1640.650735,high_coverage,provisional
12830106,Stattena,Helsingborg,Skåne,2026,2025,14.994546719170497,38.7192118226601,296,97,1015,281.676876,1878.528783,high_coverage,provisional
12830107,Centrum Ö,Helsingborg,Skåne,2026,2025,7.0343387352016435,21.21212121212121,210,42,1188,122.646052,1743.533495,high_coverage,provisional
12830108,Tågaborg Ö,Helsingborg,Skåne,2026,2025,9.97909604402364,31.24448367166814,277,77,1133,159.90313,1602.38091,high_coverage,provisional
12830109,Tågaborg S,Helsingborg,Skåne,2026,2025,7.138994895939078,27.017841971113,266,52,1177,111.101394,1556.261009,high_coverage,provisional
12830110,St Jörgens plats,Helsingborg,Skåne,2026,2025,4.3313595204750674,19.17326297273527,191,27,1137,72.54928,1674.977098,high_coverage,provisional
12830111,Tågaborg M,Helsingborg,Skåne,2026,2025,8.096330425682243,25.291479820627803,235,47,1115,129.928923,1604.787801,high_coverage,provisional
12830112,Tågaborg N,Helsingborg,Skåne,2026,2025,5.537985258864083,15.757042253521126,146,33,1136,79.588834,1437.144201,high_coverage,provisional
12830113,Pålsjöbaden,Helsingborg,Skåne,2026,2025,3.5391149058671947,13.16425120772947,102,7,828,42.227278,1193.159282,high_coverage,provisional
12830114,Pålsjö Ö,Helsingborg,Skåne,2026,2025,11.29374442470938,35.32658693652254,330,54,1087,165.793148,1468.008676,high_coverage,provisional
12830115,Ringstorp C,Helsingborg,Skåne,2026,2025,10.647827787588387,33.863837312113176,319,64,1131,193.301692,1815.409639,high_coverage,provisional
12830116,Berga,Helsingborg,Skåne,2026,2025,15.048123348138908,41.55251141552512,357,98,1095,377.349531,2507.61854,high_coverage,provisional
12830117,Mariastaden N,Helsingborg,Skåne,2026,2025,14.059906258335266,26.796805678793255,242,60,1127,284.933894,2026.570368,high_coverage,provisional
12830118,Mariastaden V,Helsingborg,Skåne,2026,2025,6.831787280051588,27.5,272,69,1240,108.221996,1584.094931,high_coverage,provisional
12830119,Mariastaden Ö,Helsingborg,Skåne,2026,2025,19.47592050927293,40.50131926121372,219,88,758,273.819549,1405.938933,high_coverage,provisional
12830120,Ringstorp Ö,Helsingborg,Skåne,2026,2025,10.918952143362695,38.68194842406877,286,119,1047,128.992571,1181.364011,high_coverage,provisional
12830121,Tågaborg C,Helsingborg,Skåne,2026,2025,6.8670289010294105,26.89075630252101,239,49,1071,122.418158,1782.694667,high_coverage,provisional
12830122,Margaretaplatsen,Helsingborg,Skåne,2026,2025,3.7194948468147144,22.063666300768386,171,30,911,30.97951,832.895629,high_coverage,provisional
12830123,Ringstorp N,Helsingborg,Skåne,2026,2025,9.647346885539832,30.804810360777058,258,75,1081,171.967759,1782.539397,high_coverage,provisional
12830124,Mariastaden S,Helsingborg,Skåne,2026,2025,10.207558600431113,29.70137207425343,293,75,1239,212.092869,2077.80212,high_coverage,provisional
12830201,Furutorp,Helsingborg,Skåne,2026,2025,32.5978864274391,69.72176759410802,240,186,611,357.351196,1096.240386,high_coverage,provisional
12830202,Stadsparken,Helsingborg,Skåne,2026,2025,37.69234957609472,60.54794520547945,262,180,730,382.732018,1015.410348,high_coverage,provisional
12830203,Högaborg V,Helsingborg,Skåne,2026,2025,38.74735403797049,62.6890756302521,222,151,595,697.572028,1800.308809,high_coverage,provisional
12830204,Eneborg V,Helsingborg,Skåne,2026,2025,37.171906394989314,64.39393939393939,230,195,660,537.407181,1445.734785,high_coverage,provisional
12830205,Wilson park,Helsingborg,Skåne,2026,2025,10.067547032562704,30.36053130929791,234,86,1054,203.570988,2022.051522,high_coverage,provisional
12830206,Eneborg M,Helsingborg,Skåne,2026,2025,29.88544774216207,53.37954939341421,186,122,577,304.065458,1017.436515,high_coverage,provisional
12830207,Högaborg Ö,Helsingborg,Skåne,2026,2025,33.88911510821756,72.06477732793522,302,232,741,497.260048,1467.314937,high_coverage,provisional
12830208,Viskängen,Helsingborg,Skåne,2026,2025,13.547017684308358,38.90489913544668,309,96,1041,226.288796,1670.395664,high_coverage,provisional
12830209,Närlunda,Helsingborg,Skåne,2026,2025,35.88321407586715,65.82857142857142,385,191,875,711.462619,1982.717093,high_coverage,provisional
12830210,Eskilsminne,Helsingborg,Skåne,2026,2025,14.311948153345545,35.45543584720862,256,106,1021,266.14561,1859.604347,high_coverage,provisional
12830211,Ragnvalla,Helsingborg,Skåne,2026,2025,26.201383746406695,60.16847172081829,319,181,831,522.919893,1995.772048,high_coverage,provisional
12830212,Adolfsberg-Västergård S,Helsingborg,Skåne,2026,2025,21.216470520938827,54.533508541392905,318,97,761,319.91244,1507.849478,high_coverage,provisional
12830213,Sofieberg,Helsingborg,Skåne,2026,2025,8.002807925857576,33.898305084745765,284,56,1003,119.002616,1487.010773,high_coverage,provisional
12830214,Husensjö,Helsingborg,Skåne,2026,2025,5.519881523001531,30.589184826472962,330,49,1239,102.999536,1865.973673,high_coverage,provisional
12830215,Rosengården Ö,Helsingborg,Skåne,2026,2025,18.725324452462793,58.94607843137255,392,89,816,300.012929,1602.177467,high_coverage,provisional
12830216,Rosengården V,Helsingborg,Skåne,2026,2025,17.5980106789393,43.86694386694387,342,80,962,234.188057,1330.764376,high_coverage,provisional
12830217,Västergård N,Helsingborg,Skåne,2026,2025,19.802355711762374,52.11459754433834,274,108,733,267.343295,1350.058038,high_coverage,provisional
12830218,Gustavslund Ö,Helsingborg,Skåne,2026,2025,10.195606881741565,31.529850746268657,293,45,1072,235.169938,2306.581067,high_coverage,provisional
12830219,Söder,Helsingborg,Skåne,2026,2025,37.96532950466723,67.37588652482269,272,203,705,366.967654,966.586248,high_coverage,provisional
12830220,Gustav Adolf,Helsingborg,Skåne,2026,2025,41.29906928982687,63.27503974562798,254,144,629,1030.067003,2494.165173,high_coverage,provisional
12830221,Oceanhamnen,Helsingborg,Skåne,2026,2025,26.71034626770662,34.449093444909344,198,49,717,515.80555,1931.107687,high_coverage,provisional
12830222,Eneborg Ö,Helsingborg,Skåne,2026,2025,28.165306625119985,38.03468208092485,245,84,865,506.321638,1797.678416,high_coverage,provisional
12830223,Rosengården C,Helsingborg,Skåne,2026,2025,19.088594092680886,55.061179087875416,298,197,899,356.132046,1865.67981,high_coverage,provisional
12830224,Gustavslund V,Helsingborg,Skåne,2026,2025,9.768719183170278,29.3719806763285,265,39,1035,135.591337,1388.015506,high_coverage,provisional
12830301,Råå S,Helsingborg,Skåne,2026,2025,1.8132420492207884,21.778140293637847,244,23,1226,35.153053,1938.685076,high_coverage,provisional
12830302,Råå N,Helsingborg,Skåne,2026,2025,2.2332731762723212,24.97911445279866,261,38,1197,33.04125,1479.498807,high_coverage,provisional
12830303,Högasten,Helsingborg,Skåne,2026,2025,14.28399936059154,39.7940074906367,308,117,1068,245.449209,1718.350742,high_coverage,provisional
12830304,Lussebäcken,Helsingborg,Skåne,2026,2025,17.36449786464465,42.11150652431791,248,107,843,269.15937,1550.055591,high_coverage,provisional
12830305,Planteringen S,Helsingborg,Skåne,2026,2025,29.234996633448564,55.41706615532119,356,222,1043,801.529471,2741.678,high_coverage,provisional
12830306,Planteringen N,Helsingborg,Skåne,2026,2025,42.11784774399393,73.89749702026222,335,285,839,713.215665,1693.38108,high_coverage,provisional
12830307,Elineberg,Helsingborg,Skåne,2026,2025,32.23861804098732,63.98713826366559,308,289,933,640.770262,1987.58601,high_coverage,provisional
12830308,Ramlösabrunn,Helsingborg,Skåne,2026,2025,10.378494638535969,33.078101071975496,375,57,1306,205.223221,1977.389093,high_coverage,provisional
12830309,Ramlösa N,Helsingborg,Skåne,2026,2025,5.860266122516247,27.107887579329102,259,40,1103,92.954199,1586.177096,high_coverage,provisional
12830310,Humlegården,Helsingborg,Skåne,2026,2025,5.7036866638755175,27.177033492822968,248,36,1045,89.68198,1572.3511,high_coverage,provisional
12830311,Ättekulla N,Helsingborg,Skåne,2026,2025,14.030667805079364,42.55813953488372,318,48,860,58.33015,415.733241,high_coverage,provisional
12830312,Raus S,Helsingborg,Skåne,2026,2025,10.254230132853612,32.207207207207205,242,44,888,144.184371,1406.0965,high_coverage,provisional
12830313,Ramlösa Ö,Helsingborg,Skåne,2026,2025,7.4695481083884125,21.915285451197054,218,20,1086,120.814079,1617.421526,high_coverage,provisional
12830314,Ättekulla Ö,Helsingborg,Skåne,2026,2025,10.55145490298174,40.82687338501292,265,51,774,219.476963,2080.063508,high_coverage,provisional
12830401,Kattarp N,Helsingborg,Skåne,2026,2025,5.6517817311231875,21.405049396267838,159,36,911,92.928119,1644.226961,high_coverage,provisional
12830501,Kattarp S,Helsingborg,Skåne,2026,2025,7.971725900701005,26.610644257703083,204,81,1071,160.471119,2013.00347,high_coverage,provisional
12830601,Allerum,Helsingborg,Skåne,2026,2025,5.657785854361732,13.8996138996139,127,17,1036,117.274298,2072.794924,high_coverage,provisional
12830602,Hittarp-Domsten,Helsingborg,Skåne,2026,2025,3.3233824225948863,11.796733212341199,118,12,1102,45.367978,1365.11458,high_coverage,provisional
12830603,Laröd V,Helsingborg,Skåne,2026,2025,3.321240807488505,16.89909762100082,192,14,1219,74.597825,2246.082995,high_coverage,provisional
12830604,Laröd Ö,Helsingborg,Skåne,2026,2025,4.351269707915698,21.687697160883282,241,34,1268,64.206587,1475.582791,high_coverage,provisional
12830701,Ödåkra V,Helsingborg,Skåne,2026,2025,12.670880539919198,35.64266180492252,342,49,1097,233.974155,1846.550082,high_coverage,provisional
12830702,Ödåkra Ö,Helsingborg,Skåne,2026,2025,12.434743976523576,37.33221476510067,360,85,1192,232.830355,1872.417763,high_coverage,provisional
12830703,Björka-Väla,Helsingborg,Skåne,2026,2025,20.472626121315884,52.850356294536816,332,113,842,335.725408,1639.87466,high_coverage,provisional
12830901,Påarp V,Helsingborg,Skåne,2026,2025,9.047241870600235,29.605263157894736,259,56,1064,166.108193,1836.009199,high_coverage,provisional
12830902,Påarp Ö,Helsingborg,Skåne,2026,2025,4.190936192912571,26.683937823834196,277,32,1158,68.772326,1640.977644,high_coverage,provisional
12831201,Mörarp V,Helsingborg,Skåne,2026,2025,4.751780252185432,21.175030599755203,144,29,817,73.901276,1555.233451,high_coverage,provisional
12831202,Mörarp Ö,Helsingborg,Skåne,2026,2025,5.805285473382144,25.303867403314918,175,54,905,74.838016,1289.135846,high_coverage,provisional
12831301,Bårslöv Ö,Helsingborg,Skåne,2026,2025,9.477626647967027,33.761232349165596,198,65,779,120.771685,1274.281943,high_coverage,provisional
12831302,Bårslöv V,Helsingborg,Skåne,2026,2025,16.567251425396933,42.19269102990033,287,94,903,249.99977,1508.999674,high_coverage,provisional
12831601,Rydebäck N,Helsingborg,Skåne,2026,2025,3.081876613479407,19.853613906678866,192,25,1093,56.003878,1817.200525,high_coverage,provisional
12831602,Rydebäck S,Helsingborg,Skåne,2026,2025,1.909833702745474,18.199233716475096,179,11,1044,30.023867,1572.067084,high_coverage,provisional
12831603,Gantofta,Helsingborg,Skåne,2026,2025,2.8861213904703678,21.16724738675958,220,23,1148,47.163386,1634.144224,high_coverage,provisional
12831604,Vallåkra-Ottarp,Helsingborg,Skåne,2026,2025,2.9360078461996486,21.334586466165412,187,40,1064,49.533166,1687.092426,high_coverage,provisional
12831605,Rydebäck Ö,Helsingborg,Skåne,2026,2025,2.9271102838677843,23.769100169779286,253,27,1178,60.951756,2082.318399,high_coverage,provisional
12831606,Rydebäck M,Helsingborg,Skåne,2026,2025,2.6713239660743953,24.31740614334471,257,28,1172,33.382172,1249.648954,high_coverage,provisional
12831701,Fredriksdal V,Helsingborg,Skåne,2026,2025,31.588791598708738,62.30859835100118,378,151,849,499.428365,1581.030295,high_coverage,provisional
12831702,Fredriksdal M,Helsingborg,Skåne,2026,2025,34.85066541091954,69.15544675642595,350,215,817,547.241947,1570.248202,high_coverage,provisional
12831703,Drottninghög Ö,Helsingborg,Skåne,2026,2025,37.35676259577409,77.20588235294117,353,277,816,723.70885,1937.290064,high_coverage,provisional
12831704,Drottninghög V,Helsingborg,Skåne,2026,2025,32.85711034439771,63.42857142857143,331,224,875,594.285667,1808.697298,high_coverage,provisional
12831705,Dalhem-Källstorp,Helsingborg,Skåne,2026,2025,23.014606856303303,57.4370709382151,342,160,874,397.005023,1725.013273,high_coverage,provisional
12831706,Dalhem S,Helsingborg,Skåne,2026,2025,31.640840337085372,66.8859649122807,377,233,912,591.996129,1870.987378,high_coverage,provisional
12831707,Brohult,Helsingborg,Skåne,2026,2025,19.807007789805162,54.406130268199234,310,116,783,309.749379,1563.837316,high_coverage,provisional
12831708,Lundsbäck,Helsingborg,Skåne,2026,2025,38.82414438101536,44.09148665819568,265,82,787,1169.702397,3012.822087,high_coverage,provisional
12831709,Fredriksdal Ö,Helsingborg,Skåne,2026,2025,40.56322692599991,77.60141093474427,233,207,567,321.626698,792.902149,high_coverage,provisional
12840001,Nyhamn V,Höganäs,Skåne,2026,2025,2.9575422086611294,19.425019425019425,216,34,1287,46.729733,1580.019141,high_coverage,provisional
12840002,Nyhamn Ö - Brunnby,Höganäs,Skåne,2026,2025,2.7819139897874847,20.69510268562401,230,32,1266,50.225251,1805.420699,high_coverage,provisional
12840003,Jonstorp V - Ingelsträde,Höganäs,Skåne,2026,2025,3.0579182586055635,20.014044943820224,252,33,1424,68.359534,2235.492522,high_coverage,provisional
12840004,Jonstorp Ö,Höganäs,Skåne,2026,2025,1.6884789218143832,17.580964970257767,239,27,1513,35.495772,2102.233646,high_coverage,provisional
12840005,Höganäs NV,Höganäs,Skåne,2026,2025,5.234543813962899,30.84870848708487,356,62,1355,92.334731,1763.949912,high_coverage,provisional
12840006,Höganäs NÖ - Väsby,Höganäs,Skåne,2026,2025,4.234694772884087,32.84734133790737,345,38,1166,82.570202,1949.850141,high_coverage,provisional
12840007,Höganäs C,Höganäs,Skåne,2026,2025,8.586305678366347,34.48524118070554,420,59,1389,177.04357,2061.929503,high_coverage,provisional
12840008,Höganäs S,Höganäs,Skåne,2026,2025,13.054167885370699,34.79968578161822,332,111,1273,262.29111,2009.251852,high_coverage,provisional
12840009,Höganäs SÖ,Höganäs,Skåne,2026,2025,11.807567127630492,42.820730671197964,385,119,1177,243.000829,2058.009295,high_coverage,provisional
12840010,Höganäs Ö,Höganäs,Skåne,2026,2025,9.090880398022547,36.172161172161175,316,79,1092,211.529862,2326.835826,high_coverage,provisional
12840011,Lerberget N,Höganäs,Skåne,2026,2025,2.9030414677965117,21.67755991285403,184,15,918,38.749176,1334.778591,high_coverage,provisional
12840012,Lerberget S,Höganäs,Skåne,2026,2025,3.896721958430035,22.63736263736264,187,19,910,54.252529,1392.260715,high_coverage,provisional
12840013,Viken N,Höganäs,Skåne,2026,2025,1.5340992653604655,14.641995172968624,170,12,1243,27.638861,1801.634459,high_coverage,provisional
12840014,Viken Ö,Höganäs,Skåne,2026,2025,2.9856209097122535,19.187208527648234,256,32,1501,62.321994,2087.404794,high_coverage,provisional
12840015,Viken S,Höganäs,Skåne,2026,2025,2.19376117799198,10.03683241252302,98,11,1086,43.456847,1980.928801,high_coverage,provisional
12850101,Centrum Sydost,Eslöv,Skåne,2026,2025,15.883985683861388,40.68292682926829,326,91,1025,344.338575,2167.834836,high_coverage,provisional
12850102,Centrum Väster,Eslöv,Skåne,2026,2025,16.50766650485995,42.533557046979865,386,121,1192,376.8635,2282.960465,high_coverage,provisional
12850103,Karlsro,Eslöv,Skåne,2026,2025,7.824058346558206,35.750421585160204,362,62,1186,157.753027,2016.255759,high_coverage,provisional
12850104,Norr,Eslöv,Skåne,2026,2025,16.995866771724973,40.30612244897959,425,128,1372,405.552564,2386.183473,high_coverage,provisional
12850105,Rönneberga,Eslöv,Skåne,2026,2025,20.436523187865664,48.262548262548265,356,144,1036,316.400256,1548.209806,high_coverage,provisional
12850106,Solkullen,Eslöv,Skåne,2026,2025,7.078451136047762,34.857142857142854,418,70,1400,142.134289,2007.985734,high_coverage,provisional
12850107,Väster,Eslöv,Skåne,2026,2025,4.283155735485338,31.16591928251121,353,64,1338,92.003091,2148.021148,high_coverage,provisional
12850108,Sallerup,Eslöv,Skåne,2026,2025,12.979094021546269,39.673105497771175,431,103,1346,285.575477,2200.272812,high_coverage,provisional
12850109,Berga,Eslöv,Skåne,2026,2025,15.913787268346967,48.53458382180539,272,142,853,294.070567,1847.898065,high_coverage,provisional
12850110,Örtofta,Eslöv,Skåne,2026,2025,7.770644988099542,29.574468085106382,103,36,470,68.495661,881.466868,high_coverage,provisional
12850111,Centrum,Eslöv,Skåne,2026,2025,18.750742973867744,49.76787372330548,359,177,1077,276.882881,1476.650186,high_coverage,provisional
12850201,Stehag,Eslöv,Skåne,2026,2025,2.5578985543380854,26.13960113960114,294,73,1404,58.855868,2300.946138,high_coverage,provisional
12850401,Västra Strö,Eslöv,Skåne,2026,2025,10.390440605820347,20.88888888888889,118,23,675,203.115727,1954.832665,high_coverage,provisional
